customer_id,frequency,monetary,recency,R,F,M,segment,name,country,age
479,1,109.67,1384,1,1,2,Kayıp,Crystal Moss,BR,32
481,3,368.36,682,3,4,4,Sadık,Jesse Rivera,CA,31
482,3,742.4200000000001,654,3,4,5,Sadık,Melissa Rhodes,ES,40
483,4,563.77,63,5,4,5,Şampiyon,Sara May,AU,67
484,2,306.15000000000003,1048,2,3,4,Risk Altında,Samuel Wong,FR,28
485,4,323.09999999999997,320,4,4,4,Şampiyon,Leah Gonzalez,JP,28
487,2,774.5,467,4,3,5,Sadık,Derek Dawson,CA,30
488,3,352.45,964,2,4,4,Risk Altında,Brittany Rogers,DE,69
489,4,173.73,50,5,4,3,Şampiyon,Timothy Baker,GB,58
490,1,57.72,77,5,1,1,Yeni,Bonnie Parrish,DE,55
493,3,384.1,81,5,4,4,Şampiyon,Michael Brock,AU,58
494,1,217.85,979,2,1,3,Kayıp,Brenda Lee,GB,73
495,5,345.51,33,5,4,4,Şampiyon,Kathryn Boyd,FR,47
496,3,384.93,355,4,4,4,Şampiyon,Jose Lewis,IN,45
497,2,438.76,691,3,3,5,Sadık,Dr. Stephanie Anderson,US,29
498,5,941.15,17,5,4,5,Şampiyon,Tina Bauer,DE,59
499,3,519.8,1365,1,4,5,Risk Altında,Emily Carter,GB,24
500,3,364.54,94,5,4,4,Şampiyon,Julia Gonzalez,BR,28
502,1,159.49,2032,1,1,3,Kayıp,Austin Lara,US,73
503,5,2100.96,1200,2,4,5,Risk Altında,Michael Nichols,MX,59
504,3,405.38,187,5,4,4,Şampiyon,Diana Johnson,FR,72
505,4,705.02,680,3,4,5,Sadık,Barry Christensen,AU,56
506,2,257.02000000000004,74,5,3,4,Sadık,Michelle Fitzgerald,US,40
507,1,375.01,1496,1,1,4,Kayıp,Melody Stewart,BR,59
508,2,502.09,10,5,3,5,Sadık,Jessica Morgan,US,53
509,2,256.15999999999997,581,3,3,3,Sadık,David Yang,US,54
510,3,728.95,1328,2,4,5,Risk Altında,Olivia Long,CA,31
511,1,73.44,1344,1,1,1,Kayıp,Katherine Dillon,BR,34
512,1,89.9,887,2,1,2,Kayıp,William Hernandez,US,47
513,2,213.52,502,3,3,3,Sadık,Roberto Roy,BR,64
514,2,182.92000000000002,300,4,3,3,Sadık,Tiffany Murphy,MX,25
515,3,747.6400000000001,364,4,4,5,Şampiyon,Harry Gray,ES,49
516,1,35.48,1946,1,1,1,Kayıp,Mark Clay,CA,20
518,5,227.76,93,5,4,3,Şampiyon,Brandi Ryan,FR,57
519,3,122.53,819,3,4,2,Sadık,Sherry Taylor,AE,61
520,1,66.78,1597,1,1,1,Kayıp,Julie Murray,BR,48
521,1,59.77,1976,1,1,1,Kayıp,Gabriel Johnson,MX,70
523,2,116.15,463,4,3,2,Sadık,Stephanie Ruiz,MX,53
524,3,479.61,364,4,4,5,Şampiyon,Lindsay Cuevas,US,41
525,1,275.5,1052,2,1,4,Kayıp,Daniel Daniels,SG,18
527,2,110.59,1414,1,3,2,Risk Altında,Jose Mcgee,MX,45
528,2,173.12,620,3,3,3,Sadık,Stephen Riddle,US,43
529,1,6.93,1835,1,1,1,Kayıp,Jason Murphy,GB,42
531,5,310.08000000000004,456,4,4,4,Şampiyon,Thomas Arnold,US,23
533,4,383.92999999999995,44,5,4,4,Şampiyon,Christian Gonzales,US,64
536,3,432.58000000000004,153,5,4,5,Şampiyon,Christopher Brennan,MX,25
537,1,25.51,500,3,1,1,Potansiyel,Russell Coleman,ES,46
538,1,84.31,2073,1,1,2,Kayıp,Stephanie Hansen,JP,42
540,2,350.04,1486,1,3,4,Risk Altında,Jeffrey Collins,NL,53
541,1,47.24,357,4,1,1,Yeni,Jonathan White,PL,59
542,2,570.47,1165,2,3,5,Risk Altında,Dr. John Gonzalez,US,42
543,3,168.63,35,5,4,3,Şampiyon,Tracy Powell,DE,56
545,2,309.25,1438,1,3,4,Risk Altında,Mark Mora,US,19
546,1,42.58,274,4,1,1,Yeni,Matthew Francis,AU,60
547,2,242.24,635,3,3,3,Sadık,Jennifer Nguyen,JP,46
548,1,15.86,513,3,1,1,Potansiyel,Marilyn Mitchell,US,69
549,2,142.38,1461,1,3,2,Risk Altında,Renee Alexander,NL,70
550,1,684.68,2094,1,1,5,Kayıp,Tanya Fowler,DE,69
551,1,471.96,1868,1,1,5,Kayıp,Krystal Vincent,US,50
552,3,329.31,1622,1,4,4,Risk Altında,Lori Smith,BR,53
553,1,137.54,231,4,1,2,Yeni,Bill Clark,US,36
554,1,508.23,368,4,1,5,Yeni,Bryan Maddox,FR,55
555,3,253.93,137,5,4,3,Şampiyon,Brittany Monroe,SE,24
556,1,40.57,937,2,1,1,Kayıp,Mark Fletcher,FR,56
557,3,501.1,230,4,4,5,Şampiyon,Christopher Williams,US,22
558,1,35.76,587,3,1,1,Potansiyel,Christopher Lynch,PL,64
560,1,140.37,51,5,1,2,Yeni,Carol Orozco,GB,55
562,1,307.53,165,5,1,4,Yeni,Mary Dixon,BR,49
564,1,16.09,444,4,1,1,Yeni,Abigail Yates,IN,41
565,2,356.78000000000003,1008,2,3,4,Risk Altında,Matthew Cook,GB,56
566,3,698.7099999999999,634,3,4,5,Sadık,James Adams,JP,34
567,1,19.56,80,5,1,1,Yeni,Melissa Flores PhD,BR,26
569,2,119.02,1436,1,3,2,Risk Altında,Philip Berry,GB,63
570,1,17.78,830,3,1,1,Potansiyel,Brandi Bennett,IN,30
571,4,477.16,803,3,4,5,Sadık,Angela Cole,IN,24
572,1,289.64,1064,2,1,4,Kayıp,David Casey,CA,59
573,2,757.79,412,4,3,5,Sadık,Kenneth Stokes,US,30
575,1,79.58,1427,1,1,2,Kayıp,Kimberly Yang MD,IN,65
576,1,93.06,1694,1,1,2,Kayıp,John Miller,FR,54
577,1,86.29,1018,2,1,2,Kayıp,Eddie Larsen,CA,27
578,2,552.5600000000001,169,5,3,5,Sadık,Sara Green,SG,47
579,1,24.47,1732,1,1,1,Kayıp,Courtney Green,GB,65
582,1,88.93,969,2,1,2,Kayıp,Mr. Craig Green,AU,69
583,1,356.66,2041,1,1,4,Kayıp,Stephanie Harrison,BR,60
584,2,139.67000000000002,602,3,3,2,Sadık,Leah Martin,US,54
585,3,103.97999999999999,364,4,4,2,Şampiyon,Mr. Gary Lane Jr.,DE,24
586,2,169.78,749,3,3,3,Sadık,Jacob Strickland,IN,32
587,3,651.41,255,4,4,5,Şampiyon,Heather Jacobs,SG,36
588,1,136.67,845,3,1,2,Potansiyel,Daniel Jones,CA,18
589,1,23.83,1389,1,1,1,Kayıp,Tammy Gay,DE,18
590,4,374.37,57,5,4,4,Şampiyon,Emily Carroll,DE,18
591,4,603.29,213,5,4,5,Şampiyon,Samantha Smith,FR,33
593,2,385.30999999999995,61,5,3,4,Sadık,Kyle Wolfe,US,46
594,4,221.82999999999998,502,3,4,3,Sadık,Jessica Harrell,DE,20
595,5,371.78,179,5,4,4,Şampiyon,Martha Martin,ZA,55
597,1,516.4,228,4,1,5,Yeni,Keith Davis,BR,27
598,3,298.85,473,4,4,4,Şampiyon,Cynthia Taylor,GB,43
599,2,328.52,718,3,3,4,Sadık,Sandy Chapman,IN,54
602,1,100.77,933,2,1,2,Kayıp,Jessica Parker,JP,41
605,4,401.64,745,3,4,4,Sadık,Patrick Moran,FR,47
606,2,740.97,748,3,3,5,Sadık,Matthew Davis,DE,25
608,3,209.26,636,3,4,3,Sadık,Erin Johnson,MX,26
609,3,527.07,173,5,4,5,Şampiyon,Benjamin Daniels,ES,39
610,2,145.29000000000002,1043,2,3,2,Risk Altında,Dawn Garcia,SG,46
611,1,597.26,999,2,1,5,Kayıp,Kevin Snow,AU,29
612,5,1055.32,550,3,4,5,Sadık,Allison Lopez,US,22
613,1,515.82,2021,1,1,5,Kayıp,Frank Brown,US,48
614,3,466.38,1391,1,4,5,Risk Altında,Candice Kim,JP,44
615,2,334.41999999999996,1001,2,3,4,Risk Altında,David Solomon,ZA,55
616,1,202.41,2085,1,1,3,Kayıp,April Williams,GB,49
617,1,31.09,1458,1,1,1,Kayıp,Nicole Hansen,AU,50
618,1,39.6,1418,1,1,1,Kayıp,Emily Harris,AU,45
619,2,622.9300000000001,628,3,3,5,Sadık,Courtney Ramirez,SG,19
624,1,37.77,1390,1,1,1,Kayıp,Megan Reid,SE,42
626,3,188.42,166,5,4,3,Şampiyon,Nathan Mclaughlin,BR,56
629,2,271.02,141,5,3,4,Sadık,Erin Christian,GB,18
630,1,3.32,129,5,1,1,Yeni,Ashley Nelson,DE,47
631,2,220.86,661,3,3,3,Sadık,Cody Casey,AU,56
632,3,611.69,1758,1,4,5,Risk Altında,Lori Lopez,GB,33
634,2,1300.17,109,5,3,5,Sadık,Barbara Duncan,US,47
635,2,337.37,48,5,3,4,Sadık,Willie Herman,IN,27
636,2,184.54,939,2,3,3,Risk Altında,Scott Sanchez,GB,75
637,2,601.77,106,5,3,5,Sadık,Debra Parsons,JP,18
638,4,568.65,1013,2,4,5,Risk Altında,Julia George,ZA,33
640,1,11.64,1348,1,1,1,Kayıp,Daniel Smith,BR,65
641,1,52.89,223,4,1,1,Yeni,Jordan Roberts,SG,67
642,1,27.12,307,4,1,1,Yeni,Ashley Roberts,US,69
643,4,248.51000000000002,197,5,4,3,Şampiyon,Kristin Hill,GB,51
644,5,936.9200000000001,430,4,4,5,Şampiyon,William May,US,46
645,2,273.41,884,2,3,4,Risk Altında,Alexander Villanueva,SG,36
646,3,415.99,786,3,4,4,Sadık,Joseph Ward,NL,68
647,1,31.86,1234,2,1,1,Kayıp,Amy Bennett,US,71
649,1,12.97,129,5,1,1,Yeni,Michaela Townsend,US,42
650,1,79.62,1658,1,1,2,Kayıp,Mr. Chad Parker,SE,20
651,2,364.51,61,5,3,4,Sadık,Megan Paul,MX,47
652,2,200.09,426,4,3,3,Sadık,Carly Brown,ES,71
653,4,718.9000000000001,1030,2,4,5,Risk Altında,Valerie Chandler,MX,27
654,3,339.24,541,3,4,4,Sadık,Luke Hall,MX,21
655,2,143.82999999999998,1025,2,3,2,Risk Altında,Clayton Edwards,US,67
656,2,178.98000000000002,210,5,3,3,Sadık,Benjamin Weber,AU,71
657,2,326.79,833,3,3,4,Sadık,Thomas Whitehead,SG,26
658,1,120.95,1302,2,1,2,Kayıp,Abigail Brown,IN,43
659,2,435.18,1014,2,3,5,Risk Altında,Shannon Thomas,SE,35
660,3,270.98,420,4,4,4,Şampiyon,Teresa Robinson,SE,26
662,4,244.03,30,5,4,3,Şampiyon,Kathryn Johnson,IN,25
663,4,296.75,1212,2,4,4,Risk Altında,Mary Sullivan,ZA,37
664,2,251.51999999999998,596,3,3,3,Sadık,Travis Valdez,JP,61
665,1,361.61,1198,2,1,4,Kayıp,Gregory Martinez,US,24
666,3,130.15,699,3,4,2,Sadık,Aaron Lindsey,MX,28
667,2,30.33,1612,1,3,1,Risk Altında,Lori Martinez,US,60
668,2,109.45000000000002,442,4,3,2,Sadık,John Davenport,GB,60
669,3,171.43,1159,2,4,3,Risk Altında,Jordan Hernandez,AU,25
670,2,85.86,347,4,3,2,Sadık,Clayton Ray,CA,55
672,1,127.01,1724,1,1,2,Kayıp,Randall Hudson,MX,22
673,2,128.32999999999998,579,3,3,2,Sadık,Linda Ayers,GB,25
674,1,28.57,946,2,1,1,Kayıp,Veronica Moore,FR,30
675,1,23.7,809,3,1,1,Potansiyel,Sheila Williams,BR,37
676,1,185.24,1494,1,1,3,Kayıp,Clarence Smith,JP,46
677,1,223.87,1246,2,1,3,Kayıp,Paul Boyer,MX,34
680,2,570.6600000000001,905,2,3,5,Risk Altında,Karen Thompson,ES,42
681,1,103.44,737,3,1,2,Potansiyel,Kristin Murray,DE,25
682,1,109.01,272,4,1,2,Yeni,Jacob Gilmore,JP,60
683,1,195.58,736,3,1,3,Potansiyel,Corey Meyers,NL,36
684,3,225.71,285,4,4,3,Şampiyon,Aaron Phillips,GB,73
685,5,675.8399999999999,628,3,4,5,Sadık,Gabrielle Anderson,ES,57
686,2,103.14,1266,2,3,2,Risk Altında,Melissa Martin,AU,73
688,1,46.29,1767,1,1,1,Kayıp,Bryan Mills,MX,73
689,1,205.72,245,4,1,3,Yeni,Darren Novak,ES,44
691,3,307.62,62,5,4,4,Şampiyon,James Lynch,DE,30
692,3,298.52,28,5,4,4,Şampiyon,Don Massey,IN,61
693,2,262.5,673,3,3,4,Sadık,Mary Clarke,FR,42
694,1,590.75,153,5,1,5,Yeni,Ashley Turner,GB,25
695,4,195.59,965,2,4,3,Risk Altında,Alexander Gordon,ZA,44
696,1,181.92,378,4,1,3,Yeni,Breanna Nicholson,FR,28
697,2,213.01999999999998,1507,1,3,3,Risk Altında,Vincent Elliott,PL,52
698,2,472.56,841,3,3,5,Sadık,Sharon Garcia,GB,38
699,2,102.16,708,3,3,2,Sadık,Megan Roberts,US,49
701,1,405.24,919,2,1,4,Kayıp,Brian Hicks,GB,23
702,2,175.06,183,5,3,3,Sadık,Kayla Larson,ES,37
703,4,427.01,142,5,4,4,Şampiyon,Selena Solis,FR,22
704,1,161.42,25,5,1,3,Yeni,David Warner,US,31
705,1,15.18,272,4,1,1,Yeni,Micheal Davis,US,51
706,2,383.94,1522,1,3,4,Risk Altında,Amanda Lee,DE,27
707,3,306.03,470,4,4,4,Şampiyon,Michael Yang,FR,25
708,4,169.14,78,5,4,3,Şampiyon,James Thomas,DE,73
709,1,23.83,774,3,1,1,Potansiyel,Patrick Espinoza,IN,41
710,1,35.43,1887,1,1,1,Kayıp,Judy Cook,GB,47
711,1,113.27,1618,1,1,2,Kayıp,Brandon Mcclain,JP,75
712,1,102.08,762,3,1,2,Potansiyel,Mitchell Walker,PL,59
714,3,480.02,136,5,4,5,Şampiyon,Mark Hartman,GB,33
715,1,97.43,327,4,1,2,Yeni,Kevin Murray,SE,42
716,1,515.63,79,5,1,5,Yeni,Dustin Cordova,US,46
718,3,268.3,517,3,4,4,Sadık,Julie Reed,GB,63
719,1,261.83,639,3,1,4,Potansiyel,Mary Rogers,IN,40
720,1,39.62,425,4,1,1,Yeni,Erika Reilly,PL,70
723,4,539.7,257,4,4,5,Şampiyon,Michael Stafford,DE,31
726,1,75.93,1746,1,1,2,Kayıp,John Jenkins,ZA,62
727,2,54.49,70,5,3,1,Sadık,Cynthia Torres,IN,26
728,2,346.81,577,3,3,4,Sadık,Alexandra Johnson,BR,57
729,1,43.66,651,3,1,1,Potansiyel,Ryan Castaneda,GB,49
730,2,563.06,860,2,3,5,Risk Altında,Lauren Smith,SG,43
732,2,299.9,45,5,3,4,Sadık,Mr. Jonathan Johnson DDS,US,64
733,3,296.94,58,5,4,4,Şampiyon,Shawn Ortega,AE,27
734,5,353.59999999999997,49,5,4,4,Şampiyon,John Garcia,GB,50
735,1,41.32,24,5,1,1,Yeni,Stephen Lloyd,MX,75
738,2,591.38,1270,2,3,5,Risk Altında,Carmen Baker,CA,67
739,2,176.23,760,3,3,3,Sadık,Veronica Carrillo,GB,39
740,2,116.75,35,5,3,2,Sadık,Jose Cruz,GB,18
741,3,1045.67,42,5,4,5,Şampiyon,Donna Wood,US,41
742,1,8.68,1780,1,1,1,Kayıp,April Houston,DE,50
744,2,357.1,813,3,3,4,Sadık,Dr. Bryan Clay,NL,67
745,3,979.6500000000001,16,5,4,5,Şampiyon,Thomas Green,DE,57
748,1,165.93,368,4,1,3,Yeni,Michael Nunez,GB,33
749,1,160.63,1846,1,1,3,Kayıp,Brett Campbell,CA,51
750,1,141.65,453,4,1,2,Yeni,Brandon Morales,IN,49
751,1,91.14,1841,1,1,2,Kayıp,Michael Miller,DE,21
753,2,423.17,366,4,3,4,Sadık,Jesse Cox,US,39
755,1,10.38,1703,1,1,1,Kayıp,Thomas Ayers,MX,68
757,2,670.0999999999999,153,5,3,5,Sadık,Mr. Ryan Mcclain,CA,66
758,1,8.53,1133,2,1,1,Kayıp,Angela Long,JP,39
759,1,165.11,1446,1,1,3,Kayıp,Ronald Roberts,JP,40
760,2,248.53,106,5,3,3,Sadık,David Mason,MX,30
761,3,276.69,105,5,4,4,Şampiyon,Joshua Crawford,JP,25
763,2,268.32,130,5,3,4,Sadık,Dale Watson,DE,27
764,1,392.03,1423,1,1,4,Kayıp,Benjamin Stone,IN,38
766,2,188.8,1426,1,3,3,Risk Altında,Dr. Amanda Porter DDS,JP,42
767,2,194.06,414,4,3,3,Sadık,Stacy Young,ES,69
768,1,128.97,838,3,1,2,Potansiyel,Nicholas Thompson,BR,30
769,2,908.51,876,2,3,5,Risk Altında,Elizabeth Jones,CA,40
770,1,180.45,1661,1,1,3,Kayıp,Frederick Callahan,CA,64
771,3,497.34999999999997,65,5,4,5,Şampiyon,David Lopez,US,63
772,4,343.99,331,4,4,4,Şampiyon,Olivia Anderson,AU,19
773,3,436.4,1280,2,4,5,Risk Altında,Jack Hill,FR,56
774,1,169.84,563,3,1,3,Potansiyel,Manuel Flores,GB,19
775,4,326.02,893,2,4,4,Risk Altında,Elizabeth Hall,GB,20
776,2,528.01,710,3,3,5,Sadık,Karen Kelly,SG,65
777,2,374.9,80,5,3,4,Sadık,Amanda Gardner,US,75
778,2,246.2,1190,2,3,3,Risk Altında,Mr. Matthew George II,PL,26
779,1,7.45,886,2,1,1,Kayıp,Aaron Green,JP,18
780,1,203.1,1411,1,1,3,Kayıp,Sarah Mitchell,NL,24
781,3,426.62,86,5,4,4,Şampiyon,Jennifer Johnson MD,BR,64
782,2,107.64,37,5,3,2,Sadık,James Chapman,IN,49
784,3,131.89,1297,2,4,2,Risk Altında,Valerie Chandler,NL,44
785,3,461.38,157,5,4,5,Şampiyon,Deborah Peterson,GB,47
786,1,6.63,1492,1,1,1,Kayıp,Bruce Richardson,SE,74
787,1,12.16,1565,1,1,1,Kayıp,Jill Torres,NL,51
788,2,91.03999999999999,204,5,3,2,Sadık,Karen Rivera,US,32
789,2,92.61000000000001,600,3,3,2,Sadık,Timothy Eaton,US,29
790,4,321.15,388,4,4,4,Şampiyon,Sandra Bell,ES,74
791,7,683.48,643,3,4,5,Sadık,Crystal Holmes,AE,37
792,1,205.69,494,3,1,3,Potansiyel,Donald Wilson,CA,53
793,2,854.28,341,4,3,5,Sadık,Marcus Callahan,ZA,28
794,2,219.26,473,4,3,3,Sadık,Timothy Morgan,BR,69
795,2,821.01,1102,2,3,5,Risk Altında,John Freeman,AE,46
796,2,99.18,1692,1,3,2,Risk Altında,Julia Burch,AU,67
797,1,280.22,631,3,1,4,Potansiyel,Richard Cummings,SE,61
798,2,248.05,1142,2,3,3,Risk Altında,Amanda Mahoney,GB,18
799,2,193.29,456,4,3,3,Sadık,Grant Briggs,PL,26
801,2,394.23,581,3,3,4,Sadık,Amanda Martinez,DE,43
802,5,760.94,86,5,4,5,Şampiyon,Denise Johnson,DE,56
803,2,98.59,1518,1,3,2,Risk Altında,Nancy Clark MD,DE,25
804,2,142.7,264,4,3,2,Sadık,Michael Hunter,US,25
806,3,785.69,527,3,4,5,Sadık,Shawn Gordon,MX,61
807,2,195.72,1014,2,3,3,Risk Altında,Timothy Cox,MX,33
810,4,493.05,29,5,4,5,Şampiyon,Christine Russell,US,55
811,3,227.04,347,4,4,3,Şampiyon,Carol Cooper,JP,21
812,1,52.06,320,4,1,1,Yeni,Jessica Wilson,US,69
813,2,351.14,1353,1,3,4,Risk Altında,Michael Williams,ES,75
814,2,494.32,1471,1,3,5,Risk Altında,Betty Simmons,US,62
815,1,201.06,1660,1,1,3,Kayıp,Kelly Hernandez,FR,50
816,3,1246.78,518,3,4,5,Sadık,Nathan Foster,PL,46
817,2,301.63,850,3,3,4,Sadık,Keith Hernandez,MX,23
818,2,902.06,1075,2,3,5,Risk Altında,Susan Kerr,IN,51
819,4,438.28,1225,2,4,5,Risk Altında,Shelly Leach,DE,56
820,3,475.41999999999996,419,4,4,5,Şampiyon,Sharon Hodge,FR,57
821,1,51.72,92,5,1,1,Yeni,Judy Thomas,DE,20
822,1,23.05,1092,2,1,1,Kayıp,Mary Wells,SE,28
823,2,146.63,1606,1,3,2,Risk Altında,Jonathan Robbins,AU,75
824,2,341.66999999999996,411,4,3,4,Sadık,Erika Gonzales,GB,55
825,3,377.1,86,5,4,4,Şampiyon,Erin Obrien,BR,27
826,2,192.89,193,5,3,3,Sadık,Grace Johnson,CA,56
827,2,101.03,469,4,3,2,Sadık,Brittany Baird,FR,74
828,1,139.04,248,4,1,2,Yeni,Brittney Green,US,70
829,2,581.74,286,4,3,5,Sadık,Jill Walter,MX,43
830,3,1327.1599999999999,1594,1,4,5,Risk Altında,Mrs. Holly Williams,MX,45
832,2,280.37,391,4,3,4,Sadık,Kayla Harper,FR,35
833,2,45.97,227,4,3,1,Sadık,Deborah Nunez,MX,41
834,3,357.96999999999997,335,4,4,4,Şampiyon,Rodney Pierce,NL,56
835,3,506.48,863,2,4,5,Risk Altında,Melissa Brown,AU,61
836,2,265.37,1326,2,3,4,Risk Altında,Joseph Short,US,63
837,2,77.42,1332,2,3,2,Risk Altında,Gloria Williams,US,34
838,3,616.8299999999999,33,5,4,5,Şampiyon,Rachel Tran,BR,53
839,1,435.28,81,5,1,5,Yeni,Melanie Campbell,GB,36
841,3,689.1600000000001,225,4,4,5,Şampiyon,Sharon Yu,IN,25
842,3,337.66,254,4,4,4,Şampiyon,Jacob Palmer,US,34
843,1,44.06,1267,2,1,1,Kayıp,Andrew Rivas,BR,55
845,2,187.57,84,5,3,3,Sadık,Steven Banks,ES,72
846,3,304.38,349,4,4,4,Şampiyon,Christopher Turner,SG,67
847,5,1335.73,6,5,4,5,Şampiyon,Richard Moreno,ZA,68
849,2,174.19,546,3,3,3,Sadık,Alicia Garcia,AU,61
850,1,66.56,388,4,1,1,Yeni,Charles Juarez,GB,23
851,1,9.2,1448,1,1,1,Kayıp,Joyce Delgado,US,42
854,1,17.42,1145,2,1,1,Kayıp,Mary Jordan,NL,36
855,1,146.07,2088,1,1,2,Kayıp,Catherine Mcintyre,SE,19
856,2,565.36,795,3,3,5,Sadık,Michael Davidson,NL,26
858,2,543.26,872,2,3,5,Risk Altında,Joseph Lester,BR,19
859,6,295.66999999999996,355,4,4,4,Şampiyon,Russell Hall,US,21
860,1,20.88,1008,2,1,1,Kayıp,Cameron Hanson,GB,70
861,1,362.74,330,4,1,4,Yeni,Matthew Joseph,NL,28
862,1,496.43,2124,1,1,5,Kayıp,John Clayton,AU,52
863,4,363.23,310,4,4,4,Şampiyon,Thomas Harrison Jr.,US,46
864,2,341.40999999999997,985,2,3,4,Risk Altında,Blake Stout,CA,37
865,3,167.67000000000002,444,4,4,3,Şampiyon,Katelyn Allison,DE,33
866,4,734.4300000000001,21,5,4,5,Şampiyon,Michelle Daniels,NL,56
867,1,19.85,1866,1,1,1,Kayıp,James Mitchell,ZA,52
869,1,50.31,1631,1,1,1,Kayıp,Brent Valentine,US,74
871,1,86.09,80,5,1,2,Yeni,Kevin Herman,BR,74
872,3,302.0,1567,1,4,4,Risk Altında,Mitchell Cabrera,US,66
873,2,132.88,1171,2,3,2,Risk Altında,Shannon Murray,DE,39
874,1,539.06,667,3,1,5,Potansiyel,Zachary Nichols,ES,69
878,2,445.92,218,5,3,5,Sadık,Blake Cuevas,SE,41
879,1,108.17,1005,2,1,2,Kayıp,Kim Hill,MX,69
880,4,325.31,631,3,4,4,Sadık,Laura Fuentes,US,30
881,2,183.49,132,5,3,3,Sadık,Amy Yates,US,69
882,1,135.02,870,2,1,2,Kayıp,Elizabeth Lee,SE,52
883,2,265.94,498,3,3,4,Sadık,Robert Hensley,NL,26
885,2,444.60999999999996,1327,2,3,5,Risk Altında,Jerry Frederick,BR,62
886,2,411.46000000000004,968,2,3,4,Risk Altında,Ashley Graham,US,18
887,1,8.85,1079,2,1,1,Kayıp,Christopher James,DE,74
889,2,153.82999999999998,1357,1,3,3,Risk Altında,Angela Lowe,FR,48
890,3,394.03000000000003,664,3,4,4,Sadık,Lisa Henderson,SG,68
892,2,140.94,883,2,3,2,Risk Altında,Robert Garrison,DE,74
894,1,65.94,1267,2,1,1,Kayıp,Lydia Spears,NL,59
895,3,139.3,65,5,4,2,Şampiyon,Jeffrey Johnson,SE,53
896,2,310.15999999999997,537,3,3,4,Sadık,Daniel Banks,ES,71
897,1,37.31,1339,1,1,1,Kayıp,Tina Garner,SE,19
898,3,515.6199999999999,215,5,4,5,Şampiyon,Tiffany Johnson,JP,48
899,2,145.76,1589,1,3,2,Risk Altında,William Ellison,FR,32
900,2,353.73,818,3,3,4,Sadık,Megan Mccoy,AU,46
901,2,242.47,474,4,3,3,Sadık,Steven Smith,JP,55
902,1,54.98,1679,1,1,1,Kayıp,Shannon Mccormick,NL,49
903,2,65.44,228,4,3,1,Sadık,Barbara Smith,BR,22
904,1,11.72,1908,1,1,1,Kayıp,Cynthia Vincent,DE,26
905,3,232.32,170,5,4,3,Şampiyon,Mrs. Patricia Solis,BR,33
906,5,724.4300000000001,268,4,4,5,Şampiyon,Angela Christensen,DE,43
907,4,316.46,867,2,4,4,Risk Altında,Amy Graham MD,US,44
908,2,530.27,372,4,3,5,Sadık,Dale Pollard,BR,42
909,3,386.67,857,2,4,4,Risk Altında,Ryan Mclaughlin,ZA,54
910,1,16.54,1610,1,1,1,Kayıp,Brian Weaver,ES,47
911,1,91.14,626,3,1,2,Potansiyel,Lisa Harris,US,47
912,4,114.78,922,2,4,2,Risk Altında,Jennifer Allen,CA,73
913,1,199.65,1455,1,1,3,Kayıp,Victor Owens,MX,70
914,1,44.44,952,2,1,1,Kayıp,Laura Walsh,GB,41
915,4,688.52,345,4,4,5,Şampiyon,Daniel Barrett,US,18
916,3,204.95999999999998,429,4,4,3,Şampiyon,David Reyes,FR,66
917,2,411.36,107,5,3,4,Sadık,Frederick Perry,DE,63
918,1,26.62,358,4,1,1,Yeni,Nancy Vasquez,US,68
919,2,523.53,536,3,3,5,Sadık,Daniel Wilkins,BR,73
920,1,143.18,1497,1,1,2,Kayıp,Abigail Lopez DDS,SG,38
922,1,107.54,1872,1,1,2,Kayıp,Curtis Heath,NL,39
923,3,467.15,1172,2,4,5,Risk Altında,Brian Butler,US,52
924,2,104.16,1581,1,3,2,Risk Altında,Chad Ramirez,AU,22
925,1,161.3,1944,1,1,3,Kayıp,Troy Clark Jr.,MX,34
926,2,50.81,1945,1,3,1,Risk Altında,Mary Miller,DE,19
928,3,78.83,173,5,4,2,Şampiyon,Victor Brooks,SE,51
929,4,259.09,552,3,4,4,Sadık,Melissa Martin DDS,PL,39
930,1,94.24,1232,2,1,2,Kayıp,James Kerr,DE,27
931,1,128.86,169,5,1,2,Yeni,Katherine Simmons,FR,33
932,1,77.1,387,4,1,2,Yeni,Kathleen Shepard,BR,51
933,4,552.8,376,4,4,5,Şampiyon,Carla Flowers,IN,71
934,1,37.01,1132,2,1,1,Kayıp,Jessica Waller,SE,72
935,1,186.55,442,4,1,3,Yeni,Casey Smith,MX,19
938,2,278.32,285,4,3,4,Sadık,Linda Clayton,GB,30
939,1,172.71,1650,1,1,3,Kayıp,Stephanie Parker,BR,52
940,2,364.63,1416,1,3,4,Risk Altında,Jackie Hill,FR,55
941,2,210.25,665,3,3,3,Sadık,Kimberly Valentine,IN,66
942,2,218.85000000000002,365,4,3,3,Sadık,Melissa Scott,DE,21
943,1,51.99,1688,1,1,1,Kayıp,Danny Miller PhD,GB,24
944,2,101.03,1318,2,3,2,Risk Altında,Christopher Baxter,JP,58
945,1,117.1,576,3,1,2,Potansiyel,Mr. Brian Baker,GB,24
946,2,167.22,430,4,3,3,Sadık,Linda Williams,DE,38
947,2,48.41,816,3,3,1,Sadık,Lauren Stevens,BR,48
948,2,558.72,1297,2,3,5,Risk Altında,Haley Mitchell,FR,46
949,2,139.87,1081,2,3,2,Risk Altında,David Moore,IN,24
